X_0,X_1,X_2,class
kind_3,22.04344966,6.423934321,0
kind_1,30.02142317,4.304460681,0
kind_4,21.32907704,4.078539905,0
kind_3,17.12718163,4.12385839,1
kind_4,18.20232194,4.080869855,1
kind_3,21.7259051,4.05719582,1
kind_1,21.35436232,6.424107379,1
kind_2,33.68991441,6.233929087,0
kind_1,20.53151632,4.057911179,0
kind_4,35.45433748,4.933130919,0
kind_4,18.66236235,6.343037605,0
kind_2,17.0324742,4.323907596,0
kind_3,17.0357897,4.057169026,0
kind_3,17.00050931,4.068010257,0
kind_4,24.67838164,4.588285383,0
kind_4,17.21741459,4.057632778,0
kind_3,17.09696198,4.06100648,1
kind_2,17.0056046,6.424112651,0
kind_4,24.18233772,4.064344927,1
kind_3,28.12510028,4.057303053,1
kind_3,24.8226277,4.057270028,1
kind_3,35.41795737,4.057303644,0
kind_1,22.01863427,6.410334534,1
kind_1,17.16002146,6.424061586,1
kind_3,19.91845049,4.057251155,0
kind_3,22.95776367,6.423158565,1
kind_1,20.90800003,6.42411373,1
kind_4,20.36200337,4.060464105,0
kind_3,17.1941986,4.060475094,1
kind_1,17.13024346,6.424112317,1
kind_2,17.15958092,4.057274721,0
kind_4,17.65710219,4.065535108,0
kind_3,17.00830559,5.239007998,0
kind_4,17.95147681,6.424089871,1
kind_3,28.66095614,4.057708181,1
kind_3,35.42246814,4.057397052,1
kind_3,20.65684045,4.066299857,1
kind_2,21.13561313,6.424113728,0
kind_1,21.9966104,4.063747947,0
kind_1,18.03185511,4.057206078,1
kind_3,17.01193358,4.229084015,0
kind_4,18.60975351,6.420184821,1
kind_2,17.52104539,6.423334527,1
kind_1,17.22210059,6.424111576,1
kind_3,18.37619448,5.984240931,1
kind_1,17.39921267,4.152495849,0
kind_2,19.01592125,6.195564797,0
kind_4,18.85936182,4.128755814,1
kind_2,19.61141395,6.311379097,0
kind_4,17.32071529,4.057323091,1
kind_3,18.02635487,4.065467202,1
kind_3,20.32916509,4.057237408,0
kind_4,17.94708111,4.057179999,0
kind_1,17.01038573,6.020688919,1
kind_4,17.53426342,6.363877444,1
kind_2,26.30130595,4.057203686,1
kind_3,30.79222328,4.058386075,0
kind_1,19.98411366,4.109572198,0
kind_1,17.08642952,4.112749919,1
kind_4,17.25390894,4.05716913,1
kind_1,20.19277436,4.057169058,1
kind_1,17.14327798,6.424112755,1
kind_2,17.42886502,6.424113707,1
kind_4,18.97712577,6.051210288,0
kind_2,25.22629132,4.509776592,1
kind_4,18.51729586,4.492855827,0
kind_1,19.54920094,6.423832108,1
kind_3,20.6811551,6.423800594,1
kind_2,17.32351898,4.057195604,0
kind_1,17.01707028,4.093610727,1
kind_2,28.49683017,6.414197538,0
kind_2,17.5894993,4.058418341,0
kind_1,24.00983305,6.424111205,1
kind_4,19.58294554,6.372456696,0
kind_2,20.84126114,4.068542997,0
kind_2,17.06723933,6.421674207,1
kind_3,17.4504884,4.249746951,0
kind_3,17.15323483,4.14544393,1
kind_4,18.52256077,4.057181917,1
kind_2,24.30140003,6.424108264,0
kind_3,18.81202528,6.423988105,1
kind_1,17.32880196,6.423794132,1
kind_1,21.56712061,6.423789757,1
kind_3,23.23998338,6.233500831,1
kind_3,17.94184426,4.05787378,0
kind_4,39.78244174,6.424107013,0
kind_1,17.29073601,4.096219385,1
kind_2,17.28545708,5.904590026,1
kind_3,18.08765929,6.424113661,0
kind_2,21.39787703,4.753874732,0
kind_4,18.09357967,4.115365797,0
kind_3,21.89511534,4.093169288,0
kind_1,17.24552507,6.424113729,1
kind_4,17.22798268,4.072038833,0
kind_1,19.34011779,6.309520207,1
kind_4,21.07895308,6.42411321,0
kind_2,22.16730882,4.687600923,0
kind_3,37.49119738,6.423975346,1
kind_1,17.04575339,5.849810049,1
kind_3,39.19411998,4.182811452,0
kind_1,16.99761876,6.39431079,1
kind_1,18.87588627,4.059368289,1
kind_3,21.46933428,6.419970952,0
kind_4,21.30675059,6.423478899,0
kind_1,17.12695715,6.372273876,1
kind_3,22.53381052,4.362071068,0
kind_1,18.44731717,6.152126103,1
kind_3,17.28303021,4.058117946,0
kind_4,17.46453076,4.057346135,1
kind_3,24.51953391,6.418271223,0
kind_3,17.57913,6.407747333,0
kind_4,17.64618006,6.414752494,1
kind_4,17.28369947,4.057977982,1
kind_1,22.67040849,4.075218065,1
kind_3,25.67742056,4.499447074,0
kind_1,18.27996485,6.424055292,0
kind_1,17.01796732,4.197030249,1
kind_4,19.48112462,4.057169077,1
kind_4,19.21198683,4.124966135,0
kind_3,19.33439035,4.095090638,0
kind_2,18.45203838,4.549368835,0
kind_2,21.11155871,4.063915816,1
kind_1,26.73601961,4.080427402,0
kind_3,17.44053062,4.059502979,1
kind_3,17.64440518,5.711380877,1
kind_3,17.64385777,6.422939446,1
kind_2,17.34821681,4.089880643,1
kind_3,24.18510032,6.424113547,1
kind_1,18.97959791,6.423768578,1
kind_2,38.83693469,6.097878203,0
kind_1,17.05386673,4.073601694,0
kind_3,17.36518404,4.057169242,0
kind_4,45.72695133,6.282837046,0
kind_1,17.72317894,6.424110312,1
kind_3,17.51721666,6.424077964,0
kind_1,17.12316795,6.42355302,0
kind_2,17.05519186,6.424113725,1
kind_4,17.00021645,4.057176587,0
kind_3,17.07689362,4.057379925,0
kind_1,19.29792222,6.423910305,0
kind_2,18.63820047,6.218506866,1
kind_1,23.87340283,6.043133684,1
kind_1,17.32935898,5.885882625,1
kind_2,21.94133646,6.408271548,0
kind_3,16.99727173,6.08589934,0
kind_4,20.06714116,5.581937517,1
kind_3,20.5612051,4.080427879,1
kind_2,18.40141907,6.421984036,0
kind_4,20.07166378,4.069656914,1
kind_1,17.75266733,6.424058183,1
kind_4,17.18111684,4.057169397,1
kind_2,17.66702211,5.934262657,0
kind_2,31.00349358,6.004486971,0
kind_4,19.44002157,4.059742214,0
kind_3,16.99958855,4.061774003,0
kind_2,41.87494498,6.367586628,0
kind_4,17.0033222,4.057169276,1
kind_3,18.75429485,6.424088137,0
kind_1,23.54703065,6.424113626,1
kind_1,17.00364456,4.81543033,1
kind_1,24.79779756,6.42311887,1
kind_4,19.61176328,4.057315231,1
kind_4,17.56068784,4.057603325,0
kind_3,27.54321315,4.084719563,0
kind_2,23.95547605,6.421470719,0
kind_2,21.78244557,6.421657305,0
kind_4,17.63926195,4.064650683,0
kind_2,17.84681571,6.377641882,1
kind_3,19.71000596,5.957102148,1
kind_4,21.80075999,4.057172047,0
kind_4,20.43850327,4.057184801,0
kind_4,17.00056573,4.057169061,0
kind_3,21.27824179,4.235263181,0
kind_1,19.67601533,4.057169296,1
kind_2,50.4016876,6.424082942,0
kind_4,28.50598439,6.42409733,1
kind_4,24.00352241,4.063717776,0
kind_1,17.39054012,6.361397697,1
kind_1,17.75591315,6.10204368,1
kind_3,29.35888678,4.103262498,0
kind_3,25.72595725,6.417463701,0
kind_4,17.33807729,4.155021481,1
kind_1,17.22819071,4.057203224,0
kind_3,23.16723454,4.057196823,1
kind_2,17.47760852,6.38648403,1
kind_2,24.67930408,6.423367384,1
kind_3,20.0898045,5.093003458,1
kind_3,18.50252314,4.057169812,1
kind_2,21.72883247,4.057169326,0
kind_1,18.14068017,6.281918651,0
kind_3,17.14461335,6.424113508,0
kind_2,23.42434996,6.417295882,0
kind_4,25.56198154,4.34307527,0
kind_1,20.40132664,6.424113696,1
kind_2,24.97969789,4.958786066,1
kind_3,18.33124995,6.422271021,1
kind_4,17.00606911,6.261826296,0
kind_1,16.997277,6.422664764,1
kind_2,20.45891085,6.423268239,1
kind_4,16.99759534,5.099109337,1
kind_1,23.10568338,6.382774281,1
kind_1,21.28025795,5.211969088,1
kind_3,26.65674196,4.064205939,0
kind_4,18.13649759,4.057169358,0
kind_3,17.72137457,4.066631701,0
kind_2,19.55449575,4.057228744,1
kind_4,17.19509983,6.397358738,0
kind_1,17.02220638,6.420689118,1
kind_1,17.02648851,6.140911885,1
kind_4,22.17567197,5.510437688,0
kind_1,22.32135705,6.424113726,1
kind_1,19.85646815,6.423888204,1
kind_2,17.08110834,6.421573226,0
kind_2,23.51068429,4.069697267,0
kind_4,17.02472846,4.060480533,1
kind_4,17.94724084,4.057169002,0
kind_1,24.89202016,6.424113732,1
kind_2,17.39256556,6.397340331,1
kind_1,17.98547359,6.422831761,1
kind_3,41.79734749,6.217796968,1
kind_4,18.02693577,4.072858035,1
kind_1,23.26575245,5.492062399,1
kind_3,24.79816795,4.427662593,0
kind_3,17.02071491,6.010572303,1
kind_2,18.228034,4.08697228,1
kind_3,17.71522881,6.412958862,1
kind_3,26.46599317,6.338867729,0
kind_3,16.99786801,4.06014443,1
kind_4,31.62882949,6.12522905,0
kind_3,17.04584045,6.38927677,0
kind_3,20.01956768,4.176244427,1
kind_2,19.88049675,6.042114932,0
kind_1,17.01631695,4.421461578,1
kind_4,21.84920981,6.186880622,0
kind_1,30.96345995,6.424025798,1
kind_1,17.03913132,6.324362768,1
kind_3,17.61129916,4.071520418,1
kind_3,20.13927111,6.403157445,1
kind_2,17.17113573,6.421836436,0
kind_3,19.70635055,4.916495546,0
kind_1,23.34550703,6.418435533,1
kind_2,23.55769792,6.406788746,1
kind_3,18.55060501,4.057928836,0
kind_4,18.30619233,6.42121491,1
kind_2,20.57488638,4.209342987,1
kind_2,25.26931022,6.297026813,0
kind_2,17.08061677,5.91719628,1
kind_1,21.96728925,6.424076721,1
kind_3,17.06108652,4.135291427,1
kind_1,16.99928855,4.0727828,1
kind_1,17.14275507,6.417940456,1
kind_1,17.01016986,6.363815591,1
kind_4,17.26978787,4.104152326,1
kind_3,20.90891818,4.062486999,0
kind_2,17.0416762,6.416976111,0
kind_1,17.00550544,6.329855247,1
kind_2,31.02453719,4.058842066,0
kind_3,19.66815369,6.375863546,0
kind_3,17.00630111,4.116991906,1
kind_2,21.23841459,4.066500672,1
kind_2,19.36238982,4.06571172,1
kind_4,20.4840242,4.057689106,1
kind_3,17.62388612,4.649284497,0
kind_2,21.40203744,6.416670573,0
kind_3,22.98610575,4.057169008,1
kind_2,19.71948254,4.057169082,1
kind_1,17.13346853,6.424113451,0
kind_4,17.87953776,4.057169079,1
kind_3,17.01195933,6.423731967,1
kind_4,26.48274498,4.205706911,0
kind_4,17.00021471,4.057644088,0
kind_3,17.15894445,6.070345896,0
kind_1,21.15807167,4.069456084,0
kind_3,17.94499289,6.421157919,1
kind_2,17.02484985,6.420770565,1
kind_1,20.69433508,6.42411373,1
kind_1,18.17407902,5.86423202,0
kind_1,17.48436208,4.157385367,1
kind_1,18.63416178,4.057747126,1
kind_2,30.31212124,6.404451319,0
kind_4,17.08551406,5.529111442,0
kind_2,17.50140551,4.057180437,0
kind_4,18.97992237,5.802342945,0
kind_3,24.13895695,6.095289234,1
kind_2,17.77472888,4.057194539,0
kind_1,22.52722968,6.423688445,1
kind_2,20.39415994,4.074294944,1
kind_2,17.15514115,6.390587306,0
kind_4,19.00756478,4.057199877,1
kind_2,27.02811123,4.072515369,0
kind_3,17.33721928,6.340662035,1
kind_1,17.30998478,6.416943268,0
kind_2,20.101723,4.057168992,1
kind_2,17.32133133,5.01087014,0
kind_4,17.30547798,4.057168992,0
kind_1,28.80007091,6.422528549,1
kind_2,20.12739552,5.521254483,0
kind_2,17.10163766,4.070380229,1
kind_4,22.25681628,4.057191119,0
kind_4,17.50302644,4.057182931,1
kind_3,17.24589906,6.424059378,0
kind_3,16.99896609,4.057376181,0
kind_1,18.39555429,6.423244479,0
kind_1,17.71767107,4.683135013,0
kind_3,17.04477872,4.05723692,1
kind_4,21.49434862,4.542077569,0
kind_1,25.6999564,4.781667626,1
kind_1,17.85642041,6.423006922,1
kind_1,17.00728185,6.421131631,1
kind_4,17.26781235,6.402572758,0
kind_4,17.6733997,4.063282382,0
kind_1,17.19753748,6.424113718,1
kind_2,20.31717785,4.057291689,1
kind_3,19.90017186,4.07047874,1
kind_1,19.92410664,6.370242447,1
kind_2,18.30466136,4.057168992,1
kind_2,17.46308471,6.289495454,0
kind_1,22.31597306,5.872243483,1
kind_4,38.07744056,4.764314308,0
kind_1,17.35210635,6.404536182,1
kind_1,18.84849083,6.354847588,1
kind_4,17.13391987,4.057169298,0
kind_2,22.09356519,4.505288882,1
kind_1,20.88885056,4.057488136,1
kind_2,18.40913548,6.424021642,0
kind_3,18.84100099,6.278933812,0
kind_4,17.00456085,6.422283905,1
kind_3,17.72364488,4.057173926,0
kind_1,17.03900031,6.417916786,1
kind_1,21.71203918,6.424113674,0
kind_3,26.22136716,6.416503079,0
kind_1,19.96843507,6.423746127,1
kind_1,17.12526296,6.384254749,1
kind_1,20.50421991,4.072632035,1
kind_2,18.34451141,5.674558948,0
kind_2,25.5210602,4.062231086,1
kind_2,17.57525145,4.057169924,0
kind_4,17.0143877,4.9334836,1
kind_3,17.97322038,5.95766602,1
kind_1,17.08047303,6.423567395,1
kind_2,17.884686,6.423859415,0
kind_4,19.24793292,4.064593717,0
kind_4,19.40478047,4.060053552,0
kind_2,20.3478451,4.057448071,0
kind_2,20.66547514,6.424036611,0
kind_4,17.42590458,6.422479873,1
kind_2,17.44291274,4.071179931,0
kind_3,40.17424858,4.067835839,1
kind_1,20.19913745,4.807086381,1
kind_1,19.30517957,5.781861043,1
kind_1,20.68788028,4.239206675,1
kind_1,22.8613645,6.423458105,1
kind_1,17.5890067,4.229352591,1
kind_3,17.22910721,4.057907468,1
kind_2,18.00428218,4.057361821,0
kind_3,19.32368833,5.267865912,1
kind_4,17.29255059,4.083142015,0
kind_4,18.57176674,4.162569973,0
kind_4,26.45276725,4.057197497,0
kind_3,29.92568237,6.423521728,0
kind_1,18.45113659,6.100173771,0
kind_2,34.318272,5.927087055,0
kind_4,19.21035146,4.057235928,0
kind_3,18.15419324,6.021116753,1
kind_1,18.16236761,6.424033444,1
kind_1,19.56772043,6.151579388,1
kind_4,21.60285315,6.423929001,0
kind_4,21.36183031,4.057170107,0
kind_3,21.81896307,4.057229602,0
kind_4,17.13224857,4.062542733,0
kind_4,20.29717174,4.06429055,0
kind_1,29.72051813,4.059326107,1
kind_3,17.04392292,4.057244583,1
kind_3,23.48249434,4.115955789,1
kind_2,20.69999431,6.424112429,1
kind_4,27.52046491,4.057168992,0
kind_1,21.47804017,6.424113186,0
kind_2,22.70594012,6.423767826,1
kind_3,18.013558,6.424078929,1
kind_2,17.82958439,4.072002418,0
kind_4,28.63478518,6.389762212,0
kind_3,17.01504226,5.642385762,0
kind_1,19.77951885,6.424113731,1
kind_2,17.12649552,6.423743631,1
kind_4,18.35331822,4.072248178,0
kind_1,23.75123097,6.424099107,1
kind_2,37.9066082,4.058648215,0
kind_4,17.09167176,6.302971322,1
kind_3,17.49362301,4.852515275,0
kind_4,18.33048323,4.284476343,0
kind_3,17.63147718,5.979829167,0
kind_3,17.22684673,4.05738541,1
kind_2,19.64073212,6.400004171,1
kind_3,19.24524889,4.058065266,0
kind_2,31.29916465,6.420646407,0
kind_4,17.52389939,4.231287692,0
kind_1,19.12290797,6.417441453,1
kind_2,17.05993149,6.402656599,1
kind_3,25.33593687,5.799154959,0
kind_1,17.0017474,5.485133807,1
kind_1,20.11147607,6.423818198,1
kind_4,20.97087888,4.306289956,0
kind_3,17.29027021,6.109443814,0
kind_3,20.20309375,4.118002452,0
kind_4,17.73519087,4.367357774,1
kind_1,18.25316346,6.415706318,1
kind_3,22.13803394,4.075098508,0
kind_1,44.15647569,4.058221397,0
kind_1,20.16930518,6.292315209,1
kind_1,18.95664073,6.350983094,1
kind_1,18.11475646,4.057175787,0
kind_1,17.02640826,6.396020618,1
kind_1,17.64660787,4.05717444,1
kind_1,16.99905272,6.424045646,1
kind_1,27.03007918,6.241077898,1
kind_3,29.97826445,4.057452593,0
kind_4,24.19698491,6.305997759,1
kind_4,20.93242815,6.395727491,0
kind_4,21.82412124,4.057632273,0
kind_3,22.00962101,4.058956125,1
kind_2,18.91329842,5.315246018,0
kind_3,17.35770228,4.057400205,0
kind_3,16.99971666,4.063212181,0
kind_1,17.38741958,4.215395263,1
kind_1,28.44001461,5.516679347,1
kind_3,17.4330691,6.275425126,1
kind_4,17.01411911,5.071314117,0
kind_4,37.64178281,5.158399663,0
kind_3,34.89846864,4.064126014,0
kind_4,18.91866308,4.057169274,1
kind_3,17.31400396,4.468196069,0
kind_4,17.15096073,6.421407657,1
kind_2,19.44658366,4.298112518,0
kind_4,18.02574053,6.335397733,0
kind_2,17.35730872,5.201149231,1
kind_3,20.26162409,4.917371893,0
kind_4,21.82098218,4.983067936,1
kind_4,17.13216904,4.524980353,0
kind_3,19.78851992,4.921079854,0
kind_2,18.99749524,6.420944183,0
kind_1,17.31027423,6.424113709,1
kind_2,18.25056427,4.057660539,0
kind_1,18.56114659,6.42386445,1
kind_4,17.12481161,4.059054997,0
kind_4,19.76509307,4.05984483,0
kind_1,20.26172976,6.379053212,1
kind_3,28.52887367,6.365698325,0
kind_2,16.99743349,6.412696645,1
kind_4,17.31886442,4.062155343,0
kind_1,17.05890768,6.17615522,1
kind_3,26.63740881,4.944474469,0
kind_4,18.97633582,6.047039075,0
kind_4,32.17519886,4.413158496,0
kind_1,19.9971229,4.058180602,1
kind_1,18.0646891,6.423935901,1
kind_3,19.23045256,4.068626366,0
kind_2,24.91918322,4.167947293,1
kind_3,24.29463683,6.413437611,0
kind_1,19.39157454,6.413781653,1
kind_3,18.16105897,6.42236091,1
kind_4,18.57768734,4.070528127,1
kind_3,17.67959354,4.484033788,1
kind_2,18.06223891,6.386544305,0
kind_4,18.91643912,6.407685516,1
kind_3,18.54324807,4.075395151,0
kind_4,20.46572232,4.057177084,0
kind_1,27.39646888,4.188715907,0
kind_3,17.13189699,4.057411117,1
kind_1,23.20710421,6.392491518,1
kind_2,17.80004947,6.419977687,0
kind_3,27.28021483,4.057169045,0
kind_1,32.619332,6.423675872,1
kind_4,17.54092307,4.057176339,0
kind_1,17.16452143,4.067334531,1
kind_2,18.6101983,5.87321661,0
kind_4,19.65022512,6.410544777,0
kind_2,17.20396585,4.062301978,0
kind_4,30.26739245,4.05716923,1
kind_4,19.61713802,4.071617719,1
kind_2,20.30935423,6.21508058,0
kind_1,17.00911678,4.482843466,1
kind_3,23.65970879,6.424027757,1
kind_4,39.86533802,5.330148579,0
kind_3,17.07879146,4.073853876,0
kind_3,19.44960989,4.991238739,0
kind_1,17.67288887,6.424076824,1
kind_1,20.38223142,6.424113731,1
kind_1,19.40077286,6.423722305,1
kind_3,25.9987693,6.424068588,1
kind_3,17.17995106,6.26687865,1
kind_2,17.19175159,4.234761086,1
kind_1,27.68821634,6.4194667,1
kind_1,26.8580681,5.144625912,1
kind_3,20.10592089,4.123457797,1
kind_4,17.05748673,4.170049154,1
kind_1,17.00845628,4.057827675,0
kind_1,27.37893226,6.368637701,1
kind_4,18.51293072,6.345332283,1
kind_1,17.08254833,6.41662608,1
kind_2,17.08492669,6.424112537,0
kind_4,21.14982542,6.424102847,0
kind_4,29.28273245,4.374415891,0
kind_1,21.58197278,6.424086424,1
kind_3,29.18626553,6.421065877,1
kind_2,18.06935305,4.171836915,0
kind_1,17.27654706,5.922632196,0
kind_2,18.83266857,4.761529886,1
kind_4,24.43527391,4.067687746,1
kind_4,19.38292653,4.086124452,1
kind_4,17.61050504,4.057180262,1
kind_1,25.15427736,6.204879719,1
kind_1,17.00377273,6.408280343,1
kind_4,20.40197197,6.424101796,1
kind_3,17.26685336,4.05717126,0
kind_2,21.58237585,5.138859711,0
kind_3,17.12725707,4.057481265,0
kind_2,19.52156419,5.88974981,0
kind_3,24.84737053,4.083156766,0
kind_2,20.27720342,6.42392677,0
kind_1,19.10620997,6.422864605,1
kind_2,18.04846207,4.057226165,0
kind_3,17.42336038,4.124962035,1
kind_1,25.02657105,4.066177682,1
kind_1,18.78186776,6.236550826,1
kind_3,23.48178681,6.423055981,0
kind_3,19.52190614,6.423963696,1
kind_1,20.75138257,4.067438386,1
kind_3,17.53715246,4.059889614,0
kind_4,19.65096302,4.289981756,1
kind_4,16.99998837,4.057224986,0
kind_1,16.99731734,6.348946568,1
kind_3,17.10141522,4.057186909,0
kind_1,18.12756758,6.420002302,1
kind_3,19.0432075,4.058244301,0
kind_4,22.31784798,4.057169017,0
kind_4,17.18363924,5.493305054,0
kind_3,18.70306955,4.21801536,0
kind_1,17.86865261,6.117948438,1
kind_1,21.73568506,4.378745831,0
kind_4,18.75026269,4.058899156,0
kind_1,33.4784337,6.424110409,1
kind_2,17.18970387,4.621794029,0
kind_3,20.68239677,4.180351211,1
kind_1,17.08552177,4.212211942,1
kind_3,17.79887744,6.416561385,1
kind_4,22.01300147,6.240837132,0
kind_3,18.3289779,6.424099004,1
kind_4,16.99900507,4.163761417,1
kind_1,20.71782851,5.129040149,0
kind_2,17.17580364,4.793667211,0
kind_1,21.74157985,6.407617648,1
kind_1,16.99789483,6.256694165,1
kind_1,18.76534167,4.05845736,1
kind_4,17.03858046,4.07792281,0
kind_2,18.86087249,4.066209121,1
kind_2,21.04767245,4.057177093,1
kind_1,18.0515014,5.933190919,0
kind_3,23.09770828,6.419867135,0
kind_3,21.26807925,4.057177198,0
kind_1,32.15634135,4.778107519,0
kind_1,20.00141465,4.057790594,0
kind_3,18.42737121,4.057305603,0
kind_1,22.58902043,6.42408696,1
kind_3,18.38518918,4.139018774,1
kind_2,26.227006,6.418788822,0
kind_1,17.39348315,4.305223302,1
kind_2,17.26565344,5.746548492,0
kind_3,19.83522391,4.339541721,0
kind_2,18.31102653,6.069854097,0
kind_2,19.48035481,4.565255179,0
kind_2,17.00053382,5.136980117,0
kind_4,19.56482814,4.057169013,0
kind_4,28.19710515,6.314715005,1
kind_4,17.09332586,4.085911379,0
kind_2,17.00010467,6.416304183,0
kind_1,17.25862152,4.058204516,1
kind_1,17.02733002,6.424080527,1
kind_4,18.73755945,5.713516411,0
kind_3,19.30737839,6.422310468,0
kind_4,23.51402483,4.057216943,0
kind_3,17.35561407,6.392987569,1
kind_2,17.02923994,4.057472107,1
kind_1,21.36543613,6.337424477,1
kind_1,35.68248582,6.424075425,1
kind_4,18.11771426,5.605449489,0
kind_2,22.46821376,5.189520983,1
kind_1,17.64316945,6.424113223,1
kind_2,21.58949195,4.057169497,0
kind_1,17.38263774,6.269156666,1
kind_3,17.2208922,5.895050427,0
kind_3,17.59858255,6.424099038,1
kind_2,25.03552467,6.424113728,0
kind_1,30.25037312,5.503905999,1
kind_3,17.59284484,5.225155717,0
kind_2,21.65598664,6.381161169,0
kind_4,18.3777708,4.067023339,1
